seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,None,50,47,1117,1039,0.16218924999702722,78,59584,bf,
None,None,50,46,1117,1039,0.008272499893791974,78,94832,spfa,
None,None,50,43,208,122,0.003777500009164214,85,36768,da2,
None,None,50,41,359,274,0.003006917075254023,85,51872,a2,
None,None,50,40,1004,919,0.03710100008174777,85,92528,lee,
None,None,50,38,428,318,0.004026499926112592,110,27448,literbs,MERGEINTRAIL R:394
None,None,50,38,385,276,0.0038264160975813866,109,26816,literbs-pythag,MERGEPOINT R:363
None,None,50,38,428,319,0.0051111659267917275,109,28616,literbs-pruned,MERGEINTRAIL R:394
None,None,50,38,428,319,0.0062049999833106995,109,33320,literbs-pruned-spacing,MERGEINTRAIL R:394
None,None,50,48,716,628,0.009002874954603612,88,43600,literbs-8,MERGEPOINT R:840
None,None,50,45,716,631,0.011152833001688123,85,57912,literbs-8-pruned,MERGEINTRAIL R:840
None,None,50,43,428,343,0.005698041990399361,85,27040,literbs-8-pruned-spacing,MERGEINTRAIL R:394
None,None,50,45,497,410,0.005795749952085316,87,28928,literbs-8-pythag,MERGEPOINT R:526
None,None,50,42,497,412,0.0061037089908495545,85,28904,literbs-8-pythag-pruned,MERGEINTRAIL R:526
None,None,50,41,425,341,0.006767583079636097,84,53952,jps,
None,None,50,44,1111,1026,0.18826533399987966,85,59920,bf,
None,None,50,41,1111,1026,0.007988666999153793,85,95336,spfa,
None,None,50,40,337,249,0.007489833049476147,87,51336,da2,
None,None,50,40,344,257,0.0024685829412192106,87,48584,a2,
None,None,50,37,1009,922,0.03821116697508842,87,93560,lee,
None,None,50,38,319,207,0.0029575410299003124,112,16544,literbs,MERGEINTRAIL R:298
None,None,50,38,274,163,0.0026489999145269394,111,15744,literbs-pythag,MERGEPOINT R:247
None,None,50,38,319,208,0.0034867089707404375,111,16536,literbs-pruned,MERGEINTRAIL R:298
None,None,50,38,319,208,0.00414624996483326,111,16536,literbs-pruned-spacing,MERGEINTRAIL R:298
None,None,50,44,609,520,0.008081458043307066,89,39392,literbs-8,MERGEPOINT R:758
None,None,50,46,609,521,0.009952125023119152,88,55000,literbs-8-pruned,MERGEINTRAIL R:758
None,None,50,39,319,232,0.00444512499962002,87,16128,literbs-8-pruned-spacing,MERGEINTRAIL R:298
None,None,50,45,400,311,0.0045854171039536595,89,17944,literbs-8-pythag,MERGEPOINT R:418
None,None,50,44,400,312,0.004868916003033519,88,17936,literbs-8-pythag-pruned,MERGEINTRAIL R:418
None,None,50,39,464,377,0.007347332895733416,87,53528,jps,
None,None,50,43,1095,1008,0.19830950000323355,87,58464,bf,
None,None,50,40,1095,1008,0.008027541916817427,87,92088,spfa,
None,None,50,39,154,76,0.0026839160127565265,77,19280,da2,
None,None,50,38,355,278,0.0030315000331029296,77,52184,a2,
None,None,50,36,1113,1036,0.046048999996855855,77,97880,lee,
None,None,50,32,242,142,0.0021520419977605343,100,15008,literbs,MERGEINTRAIL R:218
None,None,50,32,349,250,0.0034429579973220825,99,16736,literbs-pythag,MERGEPOINT R:325
None,None,50,32,242,143,0.002773249987512827,99,15000,literbs-pruned,MERGEINTRAIL R:218
None,None,50,32,242,143,0.0032404999947175384,99,15000,literbs-pruned-spacing,MERGEINTRAIL R:218
None,None,50,46,427,350,0.0035360410111024976,77,18376,literbs-8,MERGEPOINT R:343
None,None,50,46,427,350,0.00406412489246577,77,20392,literbs-8-pruned,MERGEINTRAIL R:343
None,None,50,37,242,165,0.0034098330652341247,77,14624,literbs-8-pruned-spacing,MERGEINTRAIL R:218
None,None,50,44,380,303,0.0038967080181464553,77,17512,literbs-8-pythag,MERGEPOINT R:338
None,None,50,44,380,303,0.0041172499768435955,77,17512,literbs-8-pythag-pruned,MERGEINTRAIL R:338
None,None,50,37,416,340,0.006675083888694644,76,54072,jps,
None,None,50,41,1113,1036,0.13600041600875556,77,59248,bf,
None,None,50,38,1113,1036,0.00830695906188339,77,95168,spfa,
None,None,50,41,159,86,0.002469583065249026,72,24200,da2,
None,None,50,40,276,204,0.002735916990786791,72,23536,a2,
None,None,50,40,1102,1030,0.045772540965117514,72,101128,lee,
None,None,50,36,298,199,0.0028185000410303473,99,16088,literbs,MERGEINTRAIL R:265
None,None,50,36,281,183,0.002604583976790309,98,15808,literbs-pythag,MERGEPOINT R:244
None,None,50,36,298,200,0.003163917106576264,98,16080,literbs-pruned,MERGEINTRAIL R:265
None,None,50,36,298,200,0.0038550840690732002,98,16080,literbs-pruned-spacing,MERGEINTRAIL R:265
None,None,50,43,343,270,0.0030445000156760216,73,16768,literbs-8,MERGEPOINT R:294
None,None,50,42,343,270,0.00334245793055743,73,16768,literbs-8-pruned,MERGEINTRAIL R:294
None,None,50,40,298,226,0.004202833049930632,72,17904,literbs-8-pruned-spacing,MERGEINTRAIL R:265
None,None,50,41,368,295,0.0034674579510465264,73,17184,literbs-8-pythag,MERGEPOINT R:310
None,None,50,42,368,296,0.0038185419980436563,72,17176,literbs-8-pythag-pruned,MERGEINTRAIL R:310
None,None,50,41,309,238,0.004953916999511421,71,26952,jps,
None,None,50,40,1107,1035,0.10215508297551423,72,57888,bf,
None,None,50,40,1107,1035,0.008302000002004206,72,94424,spfa,
None,None,50,44,179,107,0.00299166701734066,71,31328,da2,
None,None,50,40,197,126,0.0012780840042978525,71,23504,a2,
None,None,50,42,668,597,0.018739833030849695,71,55256,lee,
None,None,50,36,471,372,0.00427675002720207,99,27992,literbs,MERGEINTRAIL R:432
None,None,50,37,370,272,0.0035964580019935966,98,26416,literbs-pythag,MERGEPOINT R:342
None,None,50,37,471,373,0.006442083045840263,98,51112,literbs-pruned,MERGEINTRAIL R:432
None,None,50,37,471,373,0.006624917034059763,98,33248,literbs-pruned-spacing,MERGEINTRAIL R:432
None,None,50,46,675,599,0.008172000059857965,76,33792,literbs-8,MERGEPOINT R:782
None,None,50,48,675,602,0.010125375003553927,73,55248,literbs-8-pruned,MERGEINTRAIL R:782
None,None,50,41,471,400,0.006260624970309436,71,27552,literbs-8-pruned-spacing,MERGEINTRAIL R:432
None,None,50,41,489,417,0.00426920794416219,72,19528,literbs-8-pythag,MERGEPOINT R:366
