seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,8,50,49,2308,2256,0.34509129193611443,52,123832,lee,
None,8,50,13,232,132,0.001166959060356021,100,10456,literbs,MERGEINTRAIL R:97
None,8,50,67,270,171,0.00128987489733845,99,11320,literbs-pythag,MERGEPOINT R:98
None,8,50,13,232,133,0.0014583340380340815,99,10448,literbs-pruned,MERGEDIRECT R:97
None,8,50,39,281,180,0.00335295801050961,101,11544,literbs-pruned-spacing,MERGEDIRECT R:101
None,8,50,50,324,271,0.0008351670112460852,53,9752,literbs-8,MERGEPOINT R:51
None,8,50,50,324,271,0.0008990829810500145,53,9752,literbs-8-pruned,MERGEINTRAIL R:51
None,8,50,47,377,309,0.004721542005427182,68,10752,literbs-8-pruned-spacing,MERGEDIRECT R:69
None,8,50,50,321,269,0.000990959000773728,52,9688,literbs-8-pythag,MERGEPOINT R:51
None,8,50,50,321,269,0.0010553339961916208,52,9688,literbs-8-pythag-pruned,MERGEDIRECT R:51
None,8,50,50,236,184,0.005706083029508591,52,29472,jps,
None,8,50,49,2308,2256,0.03471483301836997,52,238136,bf,
None,8,50,49,2308,2256,0.019521708018146455,52,340888,spfa,
None,8,50,48,286,230,0.0024854170624166727,55,43160,da2,
None,8,50,48,2201,2148,0.024315166985616088,53,195784,a2,
None,8,50,49,2312,2261,0.3512475420720875,51,123832,lee,
None,8,50,16,258,158,0.0012248329585418105,100,11176,literbs,MERGEINTRAIL R:97
None,8,50,59,253,154,0.0013338749995455146,99,10936,literbs-pythag,MERGEPOINT R:97
None,8,50,17,258,159,0.0015478330897167325,99,11168,literbs-pruned,MERGEDIRECT R:97
None,8,50,21,276,177,0.0032834589947015047,99,11368,literbs-pruned-spacing,MERGEDIRECT R:97
None,8,50,49,325,274,0.0008262499468401074,51,9744,literbs-8,MERGEPOINT R:50
None,8,50,49,325,274,0.000915791024453938,51,9744,literbs-8-pruned,MERGEDIRECT R:50
